record_id,decision_id,decision_timestamp,transaction_id,attempt_id,transaction_amount,currency,payment_method,failure_category,failure_reason_present,failure_reason_text,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,prior_payment_method_history,candidate_action,selected_action,action_executed,recovery_success,recovery_outcome,outcome_timestamp,dataset_version,schema_version
record_00002556,decision_000000002598,2025-06-09T17:05:15.730Z,txn_000000002598,attempt_000000002598,37200,AED,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-09T22:24:17.409Z,v1,6.2.1
record_00002557,decision_000000002599,2025-06-09T18:01:38.305Z,txn_000000002599,attempt_000000002599,15490,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,5,3,2,"[""UPI"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-06-10T00:14:14.007Z,v1,6.2.1
record_00002558,decision_000000002600,2025-06-09T20:04:20.031Z,txn_000000002600,attempt_000000002600,1440,INR,NET_BANKING,UNKNOWN_FAILURE,true,unexpected gateway response,3,1,0,"[""CARD"",""NET_BANKING"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-09T21:03:23.712Z,v1,6.2.1
record_00002559,decision_000000002601,2025-06-09T21:03:05.177Z,txn_000000002601,attempt_000000002601,14890,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-09T22:22:33.095Z,v1,6.2.1
record_00002560,decision_000000002602,2025-06-09T22:54:09.100Z,txn_000000002602,attempt_000000002602,27400,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,5,2,0,"[""UPI"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-10T04:04:14.180Z,v1,6.2.1
record_00002561,decision_000000002603,2025-06-10T00:05:13.778Z,txn_000000002603,attempt_000000002603,27910,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,2,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-10T05:25:51.117Z,v1,6.2.1
record_00002562,decision_000000002604,2025-06-10T01:35:10.783Z,txn_000000002604,attempt_000000002604,2180,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-10T07:05:04.694Z,v1,6.2.1
record_00002563,decision_000000002605,2025-06-10T03:30:29.394Z,txn_000000002605,attempt_000000002605,5830,INR,CARD,UNKNOWN_FAILURE,true,unknown payment exception,2,1,0,"[""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-10T09:41:04.667Z,v1,6.2.1
record_00002564,decision_000000002606,2025-06-10T05:10:37.625Z,txn_000000002606,attempt_000000002606,8630,USD,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,5,2,2,"[""CARD"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-10T11:14:30.987Z,v1,6.2.1
record_00002565,decision_000000002607,2025-06-10T06:16:14.689Z,txn_000000002607,attempt_000000002607,1800,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-10T07:13:19.702Z,v1,6.2.1
record_00002566,decision_000000002608,2025-06-10T08:01:09.118Z,txn_000000002608,attempt_000000002608,2200,AED,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-10T12:30:00.028Z,v1,6.2.1
record_00002567,decision_000000002609,2025-06-10T09:11:07.840Z,txn_000000002609,attempt_000000002609,1600,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,5,1,0,"[""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-10T14:47:08.206Z,v1,6.2.1
record_00002568,decision_000000002610,2025-06-10T10:50:51.274Z,txn_000000002610,attempt_000000002610,620,USD,NET_BANKING,TEMPORARY_FAILURE,true,gateway timeout,3,0,0,"[""CARD"",""NET_BANKING"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-10T16:03:27.968Z,v1,6.2.1
record_00002569,decision_000000002611,2025-06-10T12:23:47.483Z,txn_000000002611,attempt_000000002611,5560,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""NET_BANKING"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-10T13:41:11.253Z,v1,6.2.1
record_00002570,decision_000000002612,2025-06-10T13:52:43.338Z,txn_000000002612,attempt_000000002612,1790,INR,UPI,TEMPORARY_FAILURE,true,network instability,2,1,0,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-10T18:57:30.834Z,v1,6.2.1
record_00002571,decision_000000002613,2025-06-10T15:15:18.747Z,txn_000000002613,attempt_000000002613,930,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,4,3,1,"[""UPI"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-10T19:07:33.801Z,v1,6.2.1
record_00002572,decision_000000002614,2025-06-10T16:40:38.006Z,txn_000000002614,attempt_000000002614,12120,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-10T19:19:06.963Z,v1,6.2.1
record_00002573,decision_000000002615,2025-06-10T18:09:49.357Z,txn_000000002615,attempt_000000002615,1480,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,4,0,0,"[""NET_BANKING"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-10T20:06:57.975Z,v1,6.2.1
record_00002574,decision_000000002616,2025-06-10T19:32:08.793Z,txn_000000002616,attempt_000000002616,1120,INR,CARD,TEMPORARY_FAILURE,true,network instability,5,4,3,"[""UPI"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-06-11T00:48:13.409Z,v1,6.2.1
record_00002575,decision_000000002617,2025-06-10T21:02:41.460Z,txn_000000002617,attempt_000000002617,710,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-11T02:46:38.238Z,v1,6.2.1
record_00002576,decision_000000002618,2025-06-10T23:04:39.021Z,txn_000000002618,attempt_000000002618,2330,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,otp verification required,3,2,2,"[""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-10T23:49:23.959Z,v1,6.2.1
record_00002577,decision_000000002619,2025-06-11T00:40:29.598Z,txn_000000002619,attempt_000000002619,26300,USD,UPI,TEMPORARY_FAILURE,true,network instability,3,0,0,"[""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-06-11T04:13:41.238Z,v1,6.2.1
record_00002578,decision_000000002620,2025-06-11T02:05:46.740Z,txn_000000002620,attempt_000000002620,31020,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,2,0,"[""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-11T06:46:33.765Z,v1,6.2.1
record_00002579,decision_000000002621,2025-06-11T03:21:20.304Z,txn_000000002621,attempt_000000002621,880,INR,NET_BANKING,UNKNOWN_FAILURE,true,generic payment failure,4,1,1,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-11T04:11:20.152Z,v1,6.2.1
record_00002580,decision_000000002622,2025-06-11T04:45:34.441Z,txn_000000002622,attempt_000000002622,32590,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,3,2,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-11T08:43:21.584Z,v1,6.2.1
record_00002581,decision_000000002623,2025-06-11T06:42:58.190Z,txn_000000002623,attempt_000000002623,7270,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,0,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-11T07:42:00.821Z,v1,6.2.1
record_00002582,decision_000000002624,2025-06-11T08:01:30.521Z,txn_000000002624,attempt_000000002624,36260,USD,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,1,0,"[""UPI"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-06-11T12:37:58.760Z,v1,6.2.1
record_00002583,decision_000000002625,2025-06-11T09:03:47.970Z,txn_000000002625,attempt_000000002625,620,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-11T14:01:05.598Z,v1,6.2.1
record_00002584,decision_000000002626,2025-06-11T10:53:44.881Z,txn_000000002626,attempt_000000002626,1280,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,otp verification required,1,0,0,"[""NET_BANKING"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-11T13:54:01.470Z,v1,6.2.1
record_00002585,decision_000000002627,2025-06-11T12:31:28.946Z,txn_000000002627,attempt_000000002627,910,AED,NET_BANKING,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""UPI"",""NET_BANKING"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-11T16:46:08.934Z,v1,6.2.1
record_00002586,decision_000000002628,2025-06-11T13:34:19.487Z,txn_000000002628,attempt_000000002628,970,INR,UPI,UNKNOWN_FAILURE,true,provider return code unrecognized,1,0,0,"[""CARD"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-11T19:20:01.502Z,v1,6.2.1
record_00002587,decision_000000002629,2025-06-11T15:15:15.707Z,txn_000000002629,attempt_000000002629,1020,AED,NET_BANKING,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-11T18:12:10.859Z,v1,6.2.1
record_00002588,decision_000000002630,2025-06-11T16:44:42.405Z,txn_000000002630,attempt_000000002630,620,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-11T20:16:36.468Z,v1,6.2.1
record_00002589,decision_000000002631,2025-06-11T18:16:08.163Z,txn_000000002631,attempt_000000002631,4320,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,2,0,0,"[""UPI"",""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-11T20:08:10.554Z,v1,6.2.1
record_00002590,decision_000000002632,2025-06-11T19:41:42.821Z,txn_000000002632,attempt_000000002632,6850,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,1,1,"[""CARD"",""NET_BANKING"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-11T20:44:05.226Z,v1,6.2.1
record_00002591,decision_000000002633,2025-06-11T21:24:16.483Z,txn_000000002633,attempt_000000002633,38070,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""NET_BANKING"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-12T02:02:12.797Z,v1,6.2.1
record_00002592,decision_000000002634,2025-06-11T22:35:24.305Z,txn_000000002634,attempt_000000002634,13060,USD,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,3,2,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-12T02:41:03.561Z,v1,6.2.1
record_00002593,decision_000000002635,2025-06-12T00:00:46.227Z,txn_000000002635,attempt_000000002635,2560,INR,UPI,TEMPORARY_FAILURE,true,network instability,2,1,1,"[""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-06-12T02:33:10.545Z,v1,6.2.1
record_00002594,decision_000000002636,2025-06-12T02:01:15.663Z,txn_000000002636,attempt_000000002636,770,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,3,0,0,"[""UPI"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-12T02:48:10.946Z,v1,6.2.1
record_00002595,decision_000000002637,2025-06-12T03:22:05.796Z,txn_000000002637,attempt_000000002637,1410,INR,UPI,UNKNOWN_FAILURE,true,generic payment failure,5,1,0,"[""NET_BANKING"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-12T05:12:57.644Z,v1,6.2.1
record_00002596,decision_000000002638,2025-06-12T04:51:52.796Z,txn_000000002638,attempt_000000002638,2570,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,2,1,0,"[""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-12T08:11:18.926Z,v1,6.2.1
record_00002597,decision_000000002639,2025-06-12T06:22:18.331Z,txn_000000002639,attempt_000000002639,3060,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,1,1,"[""NET_BANKING"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-06-12T11:54:06.340Z,v1,6.2.1
record_00002598,decision_000000002640,2025-06-12T08:01:37.040Z,txn_000000002640,attempt_000000002640,650,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,2,1,0,"[""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-12T10:05:47.835Z,v1,6.2.1
record_00002599,decision_000000002641,2025-06-12T09:28:59.474Z,txn_000000002641,attempt_000000002641,29540,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-12T13:26:33.555Z,v1,6.2.1
record_00002600,decision_000000002642,2025-06-12T10:42:37.741Z,txn_000000002642,attempt_000000002642,2230,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,0,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-12T12:09:01.142Z,v1,6.2.1
record_00002601,decision_000000002643,2025-06-12T12:08:32.118Z,txn_000000002643,attempt_000000002643,590,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,2,1,1,"[""NET_BANKING"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-12T12:58:17.436Z,v1,6.2.1
record_00002602,decision_000000002644,2025-06-12T13:54:31.234Z,txn_000000002644,attempt_000000002644,2710,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,2,1,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-12T19:32:50.171Z,v1,6.2.1
record_00002603,decision_000000002645,2025-06-12T15:17:09.698Z,txn_000000002645,attempt_000000002645,15240,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,2,0,"[""CARD"",""CARD"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-12T18:07:05.479Z,v1,6.2.1
record_00002604,decision_000000002646,2025-06-12T16:58:58.703Z,txn_000000002646,attempt_000000002646,840,INR,CARD,UNKNOWN_FAILURE,true,unknown payment exception,5,0,0,"[""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-12T20:52:20.130Z,v1,6.2.1
record_00002605,decision_000000002647,2025-06-12T18:44:06.877Z,txn_000000002647,attempt_000000002647,5500,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-12T20:52:48.001Z,v1,6.2.1
record_00002606,decision_000000002648,2025-06-12T20:04:31.905Z,txn_000000002648,attempt_000000002648,690,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,otp verification required,4,0,0,"[""CARD"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-13T00:41:30.177Z,v1,6.2.1
record_00002607,decision_000000002649,2025-06-12T21:09:59.717Z,txn_000000002649,attempt_000000002649,11570,INR,NET_BANKING,UNKNOWN_FAILURE,true,unexpected gateway response,2,0,0,"[""CARD"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-13T00:36:51.028Z,v1,6.2.1
record_00002608,decision_000000002650,2025-06-12T22:53:39.597Z,txn_000000002650,attempt_000000002650,940,AED,NET_BANKING,TEMPORARY_FAILURE,true,network instability,2,1,1,"[""CARD"",""CARD"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-06-13T04:35:54.000Z,v1,6.2.1
record_00002609,decision_000000002651,2025-06-13T00:12:23.433Z,txn_000000002651,attempt_000000002651,3090,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""CARD"",""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-06-13T01:42:59.896Z,v1,6.2.1
record_00002610,decision_000000002652,2025-06-13T01:40:01.693Z,txn_000000002652,attempt_000000002652,26560,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,2,1,"[""NET_BANKING"",""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-13T04:27:22.070Z,v1,6.2.1
record_00002611,decision_000000002653,2025-06-13T03:29:39.632Z,txn_000000002653,attempt_000000002653,13860,USD,UPI,TEMPORARY_FAILURE,true,network instability,3,0,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-13T08:55:39.205Z,v1,6.2.1
record_00002612,decision_000000002654,2025-06-13T05:09:19.182Z,txn_000000002654,attempt_000000002654,1890,INR,UPI,TEMPORARY_FAILURE,true,network instability,5,3,3,"[""UPI"",""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-13T07:50:04.772Z,v1,6.2.1
record_00002613,decision_000000002655,2025-06-13T06:41:46.905Z,txn_000000002655,attempt_000000002655,2160,USD,CARD,TEMPORARY_FAILURE,true,gateway timeout,4,3,1,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-13T11:56:13.617Z,v1,6.2.1
record_00002614,decision_000000002656,2025-06-13T08:10:16.462Z,txn_000000002656,attempt_000000002656,5980,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,4,1,1,"[""CARD""]",RETRY,RETRY,true,0,FAILED,2025-06-13T09:01:25.234Z,v1,6.2.1
record_00002615,decision_000000002657,2025-06-13T09:35:18.120Z,txn_000000002657,attempt_000000002657,20860,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,otp verification required,2,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-13T14:31:49.184Z,v1,6.2.1
record_00002616,decision_000000002658,2025-06-13T10:37:19.721Z,txn_000000002658,attempt_000000002658,3970,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,5,4,2,"[""UPI"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-13T15:35:41.556Z,v1,6.2.1
record_00002617,decision_000000002659,2025-06-13T12:13:32.533Z,txn_000000002659,attempt_000000002659,16400,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,2,1,1,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-13T14:20:32.595Z,v1,6.2.1
record_00002618,decision_000000002660,2025-06-13T13:36:42.275Z,txn_000000002660,attempt_000000002660,1300,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,2,0,0,"[""UPI"",""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-13T14:50:50.793Z,v1,6.2.1
record_00002619,decision_000000002661,2025-06-13T15:37:11.835Z,txn_000000002661,attempt_000000002661,1220,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,5,1,1,"[""NET_BANKING"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-13T19:39:00.970Z,v1,6.2.1
record_00002620,decision_000000002662,2025-06-13T16:52:27.452Z,txn_000000002662,attempt_000000002662,8350,INR,NET_BANKING,UNKNOWN_FAILURE,true,unknown payment exception,1,0,0,"[""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-13T19:26:53.830Z,v1,6.2.1
record_00002621,decision_000000002663,2025-06-13T18:30:07.923Z,txn_000000002663,attempt_000000002663,880,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,2,1,"[""UPI"",""UPI"",""CARD""]",RETRY,RETRY,true,0,FAILED,2025-06-13T19:08:58.323Z,v1,6.2.1
record_00002622,decision_000000002664,2025-06-13T19:50:19.067Z,txn_000000002664,attempt_000000002664,780,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,2,2,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-13T23:42:35.023Z,v1,6.2.1
record_00002623,decision_000000002665,2025-06-13T21:20:01.042Z,txn_000000002665,attempt_000000002665,2510,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,5,2,2,"[""CARD"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-13T22:45:55.574Z,v1,6.2.1
record_00002624,decision_000000002666,2025-06-13T23:13:14.539Z,txn_000000002666,attempt_000000002666,9410,USD,CARD,TEMPORARY_FAILURE,true,gateway timeout,3,2,2,"[""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-14T01:19:29.068Z,v1,6.2.1
record_00002625,decision_000000002667,2025-06-14T00:04:02.995Z,txn_000000002667,attempt_000000002667,7040,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,3,0,0,"[""UPI"",""UPI"",""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-14T05:42:10.229Z,v1,6.2.1
record_00002626,decision_000000002668,2025-06-14T02:07:49.233Z,txn_000000002668,attempt_000000002668,840,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,otp verification required,2,0,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-14T08:05:25.278Z,v1,6.2.1
record_00002627,decision_000000002669,2025-06-14T03:41:48.619Z,txn_000000002669,attempt_000000002669,1010,INR,CARD,UNKNOWN_FAILURE,true,provider return code unrecognized,5,3,0,"[""UPI"",""CARD""]",RETRY,RETRY,true,0,FAILED,2025-06-14T07:50:39.397Z,v1,6.2.1
record_00002628,decision_000000002670,2025-06-14T04:39:36.505Z,txn_000000002670,attempt_000000002670,770,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,4,3,2,"[""CARD"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-14T10:33:09.735Z,v1,6.2.1
record_00002629,decision_000000002671,2025-06-14T06:40:52.328Z,txn_000000002671,attempt_000000002671,8040,INR,UPI,UNKNOWN_FAILURE,true,generic payment failure,3,2,0,"[""UPI"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-14T08:12:37.965Z,v1,6.2.1
record_00002630,decision_000000002672,2025-06-14T08:01:18.444Z,txn_000000002672,attempt_000000002672,4620,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,4,3,1,"[""CARD"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-06-14T13:59:20.912Z,v1,6.2.1
record_00002631,decision_000000002673,2025-06-14T09:08:47.126Z,txn_000000002673,attempt_000000002673,13600,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,2,0,0,"[""CARD"",""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-14T14:04:46.637Z,v1,6.2.1
record_00002632,decision_000000002674,2025-06-14T11:11:51.361Z,txn_000000002674,attempt_000000002674,2030,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,2,1,0,"[""UPI"",""CARD"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-06-14T13:21:41.412Z,v1,6.2.1
record_00002633,decision_000000002675,2025-06-14T12:02:44.446Z,txn_000000002675,attempt_000000002675,1710,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-14T16:54:11.726Z,v1,6.2.1
record_00002634,decision_000000002676,2025-06-14T14:06:15.724Z,txn_000000002676,attempt_000000002676,730,USD,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,2,1,1,"[""NET_BANKING"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-06-14T17:49:35.902Z,v1,6.2.1
record_00002635,decision_000000002677,2025-06-14T15:00:07.379Z,txn_000000002677,attempt_000000002677,6920,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,4,1,0,"[""UPI"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-06-14T18:29:00.288Z,v1,6.2.1
record_00002636,decision_000000002678,2025-06-14T16:41:51.540Z,txn_000000002678,attempt_000000002678,660,USD,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""CARD"",""NET_BANKING""]",RETRY,RETRY,true,0,FAILED,2025-06-14T20:47:52.226Z,v1,6.2.1
record_00002637,decision_000000002679,2025-06-14T18:04:08.224Z,txn_000000002679,attempt_000000002679,600,INR,UPI,TEMPORARY_FAILURE,true,network instability,5,2,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-06-14T21:43:49.934Z,v1,6.2.1
record_00002638,decision_000000002680,2025-06-14T19:57:33.730Z,txn_000000002680,attempt_000000002680,1580,INR,CARD,TEMPORARY_FAILURE,true,network instability,4,3,1,"[""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-06-15T02:11:34.218Z,v1,6.2.1
record_00002639,decision_000000002681,2025-06-14T21:07:15.717Z,txn_000000002681,attempt_000000002681,850,INR,CARD,PAYMENT_METHOD_FAILURE,true,upi app unavailable,5,2,1,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-15T01:53:21.364Z,v1,6.2.1
record_00002640,decision_000000002682,2025-06-14T23:07:35.982Z,txn_000000002682,attempt_000000002682,620,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,1,1,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-06-15T01:57:58.543Z,v1,6.2.1
record_00002641,decision_000000002683,2025-06-15T00:10:28.090Z,txn_000000002683,attempt_000000002683,2470,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-06-15T06:35:59.275Z,v1,6.2.1
